System,SOURCE_ID,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,e_gmag,e_bpmag,e_rpmag,Radius,Teff
2756,5059111354565930624,46.36649902388794,-29.62901181336674,20.26870346069336,20.490041732788086,19.68828773498535,0.0026528528057567845,0.05741849926968986,0.04515305746201171,0.013,5649.370
2757,5069395219964264064,40.69943946578573,-28.176864874271097,19.75759506225586,19.892303466796875,19.629121780395508,0.003243789336875989,0.04093699092459165,0.05717852398559497,0.015,8851.156
2758,5075443981321647744,47.77964627874111,-22.90163026063927,15.132547378540039,15.018595695495605,15.354795455932617,0.0005364806246255641,0.001413822459982324,0.001974002464212862,0.008,23496.328
2759,5083478078426926976,57.922043741036724,-25.471288904790523,15.699694633483887,15.60857105255127,15.90091609954834,0.00036117695069784656,0.0010944254612047354,0.0017612523160641868,0.013,20701.413
2760,5088334621288740992,54.01126523672186,-21.856260643561342,15.471534729003906,15.427237510681152,15.594138145446777,0.0004211946288831435,0.0012207276071329193,0.0014070414090189003,0.011,15631.476
2761,5088812427809410944,55.35398193028779,-20.92624821018479,20.165485382080078,20.49114990234375,19.293231964111328,0.003469174121986309,0.08019534946011048,0.04916416232325732,0.015,4466.836
2762,5090778663836538112,61.62991273640649,-21.738022052449942,17.958370208740234,17.93949317932129,18.080795288085938,0.0008277358042962029,0.009024113708130967,0.014425360461264629,0.015,14689.263
2763,5095932968188685696,61.79690169005217,-18.742617926805348,15.853787422180176,15.775848388671875,16.03862190246582,0.0006470428793823636,0.001373282152003893,0.003191141599202063,0.016,19054.607
2764,5097141395891004672,61.65137972968376,-16.891622837565553,19.578577041625977,19.657093048095703,19.430423736572266,0.0028319538855644246,0.04447753527454577,0.07480220474157938,0.021,9418.896
2765,5100053078775660160,49.86355363137096,-21.153758734079823,15.721160888671875,15.791640281677246,15.615898132324219,0.0009447717020381859,0.002688364738026399,0.0027035677040052695,0.013,9527.962
2766,5114767980330242688,56.77869951082381,-11.969268414217499,16.005640029907227,16.020540237426758,16.00135040283203,0.001488251082504289,0.005854276116579695,0.005473876645781578,0.013,11402.498
2767,5116584064300345984,33.486268665375206,-28.173035935788842,15.31033706665039,15.277403831481934,15.404786109924316,0.0006573009904435945,0.0015814320523365214,0.0021013452132731024,0.013,14354.894
2768,5118133276183878400,32.744677990668556,-26.116850134426727,16.592235565185547,16.4556827545166,16.869749069213867,0.0006111458243000517,0.002428766355663762,0.005733018605529051,0.017,28510.183
2769,5118624311204821504,35.87270099461474,-26.48910497061053,15.836285591125488,15.691341400146484,16.13903045654297,0.0007214658787437102,0.002892358164147217,0.0039353960452326074,0.015,31622.777
2770,5120365044270095232,36.08297595277413,-23.387821895467884,16.675596237182617,16.548046112060547,16.980127334594727,0.0008188848989998766,0.0042865721560433915,0.00703347524045885,0.014,30338.912
2771,5125057897336633344,33.258070866174066,-19.97596240307045,16.183141708374023,16.125843048095703,16.332868576049805,0.0006571408159403417,0.003273168925459435,0.003324634792393523,0.014,16788.040
2772,5132580858972702976,41.26004119505625,-17.20564748996433,15.419133186340332,15.32768440246582,15.609950065612793,0.0007119329113535591,0.002208154924945742,0.002478367650464997,0.014,20137.242
2773,5134814168951616000,30.222706861588104,-22.459910646712796,16.66193962097168,16.485301971435547,16.996408462524414,0.0006897812300004487,0.004705136315377449,0.009211214594300986,0.025,61659.500
2774,5135466183642594304,26.841258492276626,-21.947715847532837,15.210745811462402,15.231833457946777,15.178322792053223,0.0011167280520199534,0.004326246096421605,0.0035020166314335445,0.013,10889.301
2775,5135479648364837760,27.512364649623336,-21.842859610590654,19.443723678588867,19.636816024780273,19.168447494506836,0.0023673380503894453,0.026475889348150664,0.036550557659846536,0.011,7227.698
2776,5145369862831234304,36.624973523703794,-16.732005159670884,17.615583419799805,17.634288787841797,17.568944931030273,0.0012503859810599914,0.012778661015359164,0.019821911192258748,0.012,10839.269
2777,5146358426863612160,38.15810435644007,-14.200743518887526,15.578783988952637,15.96253490447998,15.020094871520996,0.00036762222850137685,0.002283289394397221,0.0021890274570816135,0.014,5188.000
2778,5149462073310745344,31.454338768746844,-13.64103409920567,15.771430969238281,15.607368469238281,16.0803165435791,0.0006627733746449073,0.0028146642372106094,0.0040802304876825235,0.018,35563.132
2779,5160899536860481664,44.59064670998708,-10.807485407572157,16.447811126708984,16.360029220581055,16.64445686340332,0.0015026719209282344,0.003979023027221309,0.004316315840916444,0.014,20323.570
2780,5167501000378511360,48.896324733427846,-8.466141149681516,17.243797302246094,17.342876434326172,17.14269256591797,0.0011558642915848393,0.01127205199281933,0.01548642668262234,0.024,9141.132
2781,5168944835239726080,51.6668648174303,-6.601786681843024,15.763912200927734,15.724321365356445,15.871844291687012,0.0007669729372472218,0.0020840993443141196,0.0024136508415258415,0.012,14893.611
2782,5168947721457740288,51.982502740293114,-6.601817518867081,17.406143188476562,17.569124221801758,17.151859283447266,0.0011548232008638587,0.009077436743541804,0.01330924884611154,0.012,7550.922
2783,5175397624169506304,38.83346108609042,-9.582389638380528,17.994352340698242,17.877960205078125,18.2281436920166,0.002049982281645913,0.010977234740622493,0.0246885730500047,0.027,25882.129
2784,5176807816551558272,36.67905086874423,-7.702543918382721,18.312498092651367,18.26110076904297,18.39033317565918,0.0019962838370730547,0.013284712530463774,0.022132741668737257,0.019,14421.154
2785,5176826027212575744,36.19290172676688,-7.805765096151582,17.877103805541992,17.88238525390625,18.028600692749023,0.0016416815199799069,0.008489522150315457,0.023954431960671173,0.027,15703.628
2786,5177576787495957760,40.774364825594844,-7.476664026061615,17.82097816467285,17.940065383911133,17.657852172851562,0.001531138628663353,0.009070472225954026,0.009719423043733348,0.014,8570.378
2787,5178915236744648576,38.93000389959291,-5.9117273448907675,17.93257713317871,17.87171173095703,18.25220489501953,0.0013859985086796271,0.014881703968196883,0.07009392354534741,0.010,26607.251
2788,5180134011023972096,46.56553740798856,-6.974510210066288,18.12735939025879,18.237369537353516,17.958921432495117,0.0015671876699686624,0.015567128065167754,0.01823580219871119,0.014,8609.938
2789,5180275951103697024,43.779198206953666,-8.147944314787571,17.915294647216797,17.872955322265625,18.106460571289062,0.001466244767112183,0.012784522588447375,0.030180593192557805,0.014,18407.720
2790,5184774362413288960,40.701482627347104,-5.828226036880756,18.438495635986328,18.366819381713867,18.719562530517578,0.0020098694624812266,0.01659062352977811,0.034984158549077535,0.013,26546.056
2791,5187340931787595136,43.287289957202816,-2.554519074418756,17.633277893066406,17.580842971801758,17.76024055480957,0.0011559486783863902,0.007977875722379296,0.01627029138251569,0.014,15995.580
2792,5187346124402986752,43.212378646087174,-2.4215995694616015,14.787745475769043,14.749176025390625,14.89932632446289,0.0006360581245228344,0.0015515274594973193,0.001498696586703817,0.013,14859.356
2793,5194605718646398592,121.55779881096792,-82.35681760497835,17.9548397064209,18.05674171447754,17.621746063232422,0.0012607583648948583,0.022346460258775944,0.037859889068772294,0.014,7447.320
2794,5196109128997464960,125.8536591744091,-81.99094236105972,20.041173934936523,20.015140533447266,19.373476028442383,0.004769917799445334,0.06633273507065164,0.07458309007342008,0.012,6324.119
2795,5198065228903571584,169.59085906788897,-81.03516720994327,20.004108428955078,20.26908302307129,19.748531341552734,0.00456845767803413,0.053334814173068804,0.08334789151212833,0.011,7014.553
2796,5198283546386607360,161.45324169891214,-82.4980081659995,18.546300888061523,18.620439529418945,18.41799545288086,0.002098867552497563,0.01723101364900005,0.02946847116180726,0.014,9571.941
2797,5206702373774728320,104.13619674803185,-81.62325726053632,18.94465446472168,19.20674705505371,18.460865020751953,0.001973709357842457,0.029342813722268386,0.02563542899277823,0.015,5861.382
2798,5213526905009910016,122.69914888963008,-76.09759781018498,18.146770477294922,18.090694427490234,18.051803588867188,0.001239262053652165,0.02276602895131545,0.04873551408068569,0.012,11220.185
2799,5213589469799068032,120.60064529055168,-75.97962808322245,19.12086296081543,19.176145553588867,19.26470375061035,0.0021890686635075564,0.01628610243410879,0.05496449485434695,0.012,15703.628
2800,5219215228420645248,142.27912537923171,-71.56485700361382,15.035235404968262,15.143448829650879,14.835164070129395,0.0004613651129145463,0.001452728681638777,0.001043230938556215,0.012,8356.030
2801,5220179805056279296,126.47074910614518,-73.07792707939126,19.0159854888916,19.074935913085938,19.277883529663086,0.0020556989116678986,0.025702689730551002,0.07054527189149513,0.010,19498.446
2802,5220896587855584384,122.38279860478745,-72.98770291872279,15.13117790222168,14.98845100402832,15.41930866241455,0.0006613898836526533,0.002089312493902989,0.0020609283045901526,0.014,29648.314
2803,5224570537243383296,171.6053271671879,-76.51889154106054,16.267234802246094,16.12789535522461,16.36719512939453,0.0006687939096297295,0.005908296121962711,0.01543519995079236,0.017,18071.741
2804,5247205457270313984,139.70859473790318,-67.26894731285722,18.25123405456543,18.28449821472168,18.329620361328125,0.0014078661514382008,0.010603122595540485,0.015952468100781395,0.014,12941.958
2805,5262034536233864960,103.14583622230973,-74.53403775591698,19.21147918701172,19.310649871826172,19.119354248046875,0.0023636543511474277,0.038523033095109294,0.03340187945421925,0.025,10327.614
2806,5266543465915535232,100.8061318126305,-71.45662519467169,19.01686668395996,18.964069366455078,19.01951789855957,0.0019842564054078932,0.028612721997547084,0.04787973418308095,0.013,13427.650
2807,5267418883330985856,108.81763762850414,-70.41772399216691,14.00565242767334,13.83778190612793,14.332616806030273,0.0008501810789705891,0.0020067630282952107,0.0019149978541710298,0.016,40457.589
2808,5268196989670473728,104.88277362990523,-69.99794241436165,18.418848037719727,18.400249481201172,18.566389083862305,0.001563061696984309,0.017689157970491164,0.02662775161067112,0.014,16405.898
2809,5273943488410008832,118.30118445721946,-67.79867244988867,13.777515411376953,14.12093448638916,13.261632919311523,0.0001865249170385837,0.0007965318527585668,0.0005019236496200656,0.014,5432.503
2810,5286297497980252800,104.23576548140636,-63.42463838081145,18.0928955078125,18.121219635009766,18.162946701049805,0.0015048397848993929,0.014967456935630265,0.018796902378519536,0.020,12274.392
2811,5288393235861328384,112.24544299543064,-64.35900732114465,18.101354598999023,17.982967376708984,17.973838806152344,0.0009963647544790808,0.013222802344976935,0.019854364550750608,0.015,11481.536
2812,5288914949832215552,115.06622723708229,-63.409011664966165,19.834558486938477,19.97783851623535,19.60445785522461,0.0025501555886305815,0.04432143637537515,0.04476143907905958,0.013,7925.013
2813,5290173448264880896,123.75738276796521,-60.70077759898753,19.929466247558594,19.91474151611328,19.458106994628906,0.0035018179787414476,0.06328877223716992,0.05497928802176006,0.011,7311.391
2814,5290382561637603328,123.0266723735385,-60.31448821879086,18.761302947998047,18.96165657043457,18.355905532836914,0.0014847945759174285,0.022906557450703757,0.02131379942766599,0.012,6471.426
2815,5295517830689595648,115.3657914737356,-57.00174213524593,18.57992172241211,18.559654235839844,18.120929718017578,0.001511716610973133,0.044835621769925955,0.04503002195527138,0.016,7430.191
2816,5295809574933866496,119.32922730037411,-55.98324874785176,19.57919692993164,19.909461975097656,19.28789520263672,0.0029458415180468865,0.08411715497073838,0.05277228029393852,0.012,6397.348
2817,5309155039065680512,144.35886329588214,-53.31675538451881,19.6861629486084,19.695837020874023,19.950565338134766,0.0029566899732724836,0.03575061898012292,0.07134831523066741,0.006,20892.961
2818,5310789634890925696,140.6920257423524,-53.500773550224565,19.272306442260742,19.342153549194336,19.29188346862793,0.0022554319953368707,0.0217204372789969,0.03388797569082669,0.011,11297.959
2819,5315977710564531200,127.31687806399546,-56.81043485616851,19.07122039794922,19.14226722717285,18.951353073120117,0.0019264412409658036,0.0208442568467344,0.026876004374446667,0.015,9506.048
2820,5326050993715837696,138.43329245963122,-48.434755880992064,18.85927391052246,19.046833038330078,18.262815475463867,0.0016208551586234573,0.034948141802143826,0.03144765608642678,0.012,5701.643
2821,5326380533670909440,139.17947773207223,-48.31875876724462,18.838253021240234,19.047279357910156,18.39700698852539,0.0016115616514715211,0.026956911030427005,0.021774434669145276,0.012,6266.139
2822,5329164535779288064,131.10261733751943,-47.43249084709913,20.231714248657227,20.282320022583008,19.757898330688477,0.0051650612267397315,0.0835497151956058,0.06175053961134086,0.010,6886.523
2823,5338235712909991040,163.5299708431159,-60.35354714512431,16.945344924926758,16.857423782348633,17.020404815673828,0.0008100904414191597,0.008952497478426618,0.016349748448661282,0.014,15346.170
2824,5340660754487596672,164.28014358547972,-56.539528094142405,19.076297760009766,19.238037109375,19.077945709228516,0.002006209875818606,0.018933475016934882,0.022805175152548825,0.012,9862.795
2825,5345083677432047616,174.02497967410778,-53.96328864996894,18.475088119506836,18.936519622802734,17.87773323059082,0.0012199363043560825,0.014644084523795082,0.011372345029928338,0.013,4886.524
2826,5345560521884400128,173.87889438744142,-52.4796675480621,19.373889923095703,19.85315704345703,18.7944393157959,0.0022392006021850416,0.028854482758543114,0.018352758427156775,0.015,4886.524
2827,5359645059681978368,162.79056988750773,-52.90659439804492,19.1661376953125,19.039018630981445,19.052112579345703,0.0020585914270750574,0.028399939105249124,0.05116691573546159,0.021,12217.997
2828,5360859431612308480,160.57742917778552,-50.77696225566471,17.76162338256836,17.794736862182617,17.802608489990234,0.0011019991015837759,0.006459721548353019,0.0096314775218062,0.013,11830.416
2829,5369232904153105152,176.91972731605605,-51.15015959444676,20.197750091552734,20.273595809936523,19.798974990844727,0.003876308106901796,0.05035483711845642,0.06722227294593125,0.010,7211.075
2830,5371194879573178880,178.59855207138395,-49.0180542496622,19.30616569519043,19.56669044494629,18.938135147094727,0.0016775452997756521,0.028503902494757604,0.026562281026867574,0.012,6367.955
2831,5378112697492965888,178.96847054032517,-44.83741679611452,18.777530670166016,18.741554260253906,18.855419158935547,0.001918959573647704,0.020360988858145048,0.029732493422196502,0.013,15559.656
2832,5383359326462771584,170.36393823684156,-41.50004889545112,19.545106887817383,19.475255966186523,19.11283302307129,0.0020406561752901752,0.03052911283319319,0.04091692052802174,0.012,7979.947
2833,5384610330179661184,174.49990216135936,-38.89085186826908,18.35308837890625,18.453041076660156,18.164432525634766,0.0012051231624538705,0.01643020036305896,0.018745137512445904,0.009,8531.001
2834,5388308193942198784,163.2857976853523,-43.56373036450355,19.572734832763672,19.624391555786133,18.866079330444336,0.0024154950785683442,0.058921669563574884,0.06745264331524264,0.013,5807.644
2835,5390094110062904704,163.66189176779943,-41.39408794145144,16.66705322265625,16.609512329101562,16.77705192565918,0.0005264439375540663,0.0027592430881013628,0.004505888098653909,0.013,15488.166
2836,5397663422982807552,171.28889989259355,-37.77397598922066,19.83432960510254,19.88461685180664,19.276050567626953,0.003115206631196208,0.0615474749401964,0.05942941221016294,0.012,6471.426
2837,5400843932165800320,167.73119734476106,-35.025163200852596,19.81609344482422,19.986679077148438,19.501691818237305,0.00224440750040668,0.03755940715929881,0.0377224568305214,0.013,7161.434
2838,5402827451143222912,171.14778019453598,-32.77346202030074,15.905916213989258,15.815057754516602,16.1175537109375,0.00048214386893821216,0.0015650313209669402,0.0029086372436389067,0.014,21183.611
2839,5420631735556443008,151.76200106657382,-39.0057134192345,19.499011993408203,19.454729080200195,19.531904220581055,0.002075027263305369,0.027047140192698417,0.048669810406361,0.011,13931.568
2840,5428431984577756928,137.0352175386015,-41.07534697612674,18.21632194519043,18.107954025268555,18.098785400390625,0.001298802652222346,0.009893334937867806,0.021492457081906148,0.012,11641.260
2841,5433930981529566720,148.57311041415025,-37.149470603118374,17.383033752441406,17.432571411132812,17.353090286254883,0.0006661364436976385,0.004555727615359312,0.006464390323632381,0.011,10690.549
2842,5442034558323173120,156.0011164792186,-37.3243404273167,19.856645584106445,20.033092498779297,19.609140396118164,0.0021632366562214303,0.03353948482668658,0.04519482507978134,0.012,7533.556
2843,5442124615196939392,157.3258569876827,-37.80837358420503,15.732270240783691,15.734431266784668,15.743352890014648,0.0005490699720178783,0.0016913389071335741,0.002628380863844414,0.013,11857.687
2844,5453248339973753216,163.91717273382363,-29.331632871876153,15.288864135742188,15.329741477966309,15.228887557983398,0.00048173128982973167,0.001457496591867422,0.0014008054391339455,0.013,10327.614
2845,5453792903170800256,165.64646845713736,-28.089034255536465,18.53103256225586,18.57744789123535,18.80921745300293,0.001379620240726464,0.01492470978381723,0.0423986610257947,0.010,18967.059
2846,5459481918066824320,153.28637019203148,-31.597031687096415,19.369949340820312,19.4140625,19.406160354614258,0.0018386984184717502,0.024972108407867268,0.03401975929414318,0.015,11939.881
2847,5461721382734557568,156.34919285004102,-28.88067544819589,20.051849365234375,20.21353530883789,19.40523910522461,0.004805017970671307,0.059152909577117316,0.08860428081767552,0.018,5675.446
2848,5470538641354980224,160.6814440826998,-24.805793417071754,19.725292205810547,19.775218963623047,19.565353393554688,0.0035308053237025163,0.03578146112645597,0.0666731323972722,0.009,9311.079
2849,5471384539458741376,159.985872045987,-24.138132763980195,17.565616607666016,17.52359390258789,17.655733108520508,0.000992350602565273,0.013419705083717549,0.025571199865725387,0.014,14454.398
2851,5486566428512017408,108.1112571696728,-58.176887944245976,18.486326217651367,18.441728591918945,18.143951416015625,0.0016040693473297664,0.01639347722174362,0.03954467517229971,0.017,8433.348
2852,5492673734568089984,113.88613915853449,-51.78198771312437,18.859050750732422,18.8890323638916,18.86676597595215,0.001897841890225638,0.018117929822002325,0.03353338362241612,0.010,11587.774
2853,5495364063427607680,95.21689338046262,-57.05140193940545,19.73482322692871,20.0341854095459,19.427021026611328,0.0035199288758114484,0.04712338138514585,0.04489853561632557,0.010,6441.693
2854,5499525444356625408,95.25196871136208,-54.93414065221047,15.880621910095215,15.803277969360352,15.98885440826416,0.0006882078404146129,0.008710176121178822,0.012312572335686143,0.014,15995.580
2855,5503629302786910464,106.39289201400466,-52.85000155566849,19.533950805664062,19.541902542114258,18.99890899658203,0.0029040154234980975,0.04407800928946692,0.05458438745848047,0.017,6823.387
2856,5514279584733803392,123.06375365577087,-49.88183416356308,18.863208770751953,19.109289169311523,18.453393936157227,0.0018244838896320124,0.02424226520736968,0.02794018389550716,0.013,6237.348
2857,5518676806608480384,118.68986538999523,-47.45629867982532,18.849624633789062,18.891563415527344,18.883983612060547,0.0019423154467641363,0.030317878715872017,0.03480617151085896,0.012,11721.954
2858,5520033569597820544,123.61795364088489,-45.29745712499027,20.03301429748535,20.000410079956055,19.551876068115234,0.003973975250984044,0.060823282035768526,0.06204729504718698,0.008,7328.245
2859,5525002090845124096,131.1302337922228,-42.16970310748986,19.367706298828125,19.614273071289062,18.87654685974121,0.002472377076737742,0.034242564612770726,0.03205284031759781,0.015,5902.011
2860,5536077746353130240,113.40795733715207,-42.89622645238216,14.186562538146973,14.151484489440918,14.292128562927246,0.0005149972204091963,0.0009347932575477018,0.0011008757780633287,0.012,14757.065
2861,5537332907591482496,119.04090857662973,-40.493669840955334,18.4984130859375,18.479782104492188,18.62056541442871,0.0015381077285752187,0.008921579956813731,0.0329493640316227,0.013,15417.005
2862,5540812754521471488,123.2829708866716,-38.239201052426495,18.810089111328125,18.79148292541504,18.8626708984375,0.0016414484615514663,0.015930469629308403,0.02327691536743054,0.011,13396.767
2863,5542876851384604288,124.78823090069055,-36.719108783048036,19.73259162902832,20.023590087890625,18.94915008544922,0.0032836737237711953,0.038625180958249634,0.030733326527336218,0.020,4852.885
2864,5543902214700555008,126.48507475670287,-33.29537556330854,18.208833694458008,18.286067962646484,17.951190948486328,0.001145838269657825,0.014075637085365958,0.020741818944524697,0.014,8147.043
2865,5544346550534282496,120.20354203515227,-36.64878644749591,18.68660545349121,18.869123458862305,18.33847999572754,0.001600955612820897,0.019612876164763433,0.02989588418913437,0.014,6870.684
2866,5544588928434374016,121.79336773055932,-36.38056787906518,14.514050483703613,14.454482078552246,14.647533416748047,0.00048802934666727113,0.0009762831391586475,0.00216414522127351,0.013,16255.488
2867,5545859787768286976,121.38612983430247,-34.10615787911169,19.15680694580078,19.274682998657227,19.032001495361328,0.0020361798057663507,0.020963908518148226,0.02292027548040276,0.012,8974.288
2868,5548648634588556288,92.18144180963132,-53.025225189695824,15.958255767822266,16.024032592773438,15.861777305603027,0.0006283719266063078,0.0025435298396335316,0.003292713748422296,0.014,9660.509
2869,5549705089167581312,92.04015647037734,-51.82646293554209,19.805025100708008,19.885618209838867,19.561866760253906,0.0030450956754198262,0.04580717549085087,0.0630698738955254,0.012,8260.379
2870,5552022211141079296,99.51701024143662,-47.85095472979565,17.17647361755371,17.25741195678711,16.983566284179688,0.0006798831318513876,0.004996819071051409,0.010037401643591093,0.015,8629.785
2871,5553354505701767296,91.56402354717049,-49.149855175436514,19.153663635253906,19.195852279663086,18.970125198364258,0.002632614020680325,0.044740901466784014,0.0638786277885143,0.019,9057.326
2872,5554202096021588992,91.26148259186404,-48.33260902965495,15.830859184265137,15.68224811553955,16.137296676635742,0.0006140346810070128,0.0021471386324992655,0.004024971462850874,0.016,32359.366
2873,5556943934422853504,100.12929903153434,-44.0259812941578,18.836538314819336,18.839509963989258,18.354860305786133,0.0018893508916758314,0.03261301061461998,0.04692860345381762,0.014,7128.530
2874,5561400151973599744,109.86144250299694,-41.226384502058494,20.069690704345703,20.38376235961914,19.382232666015625,0.0040827691785931975,0.07549672578222075,0.050978842786023874,0.012,5046.613
2875,5563541240413152128,103.21185592857606,-41.013837317117854,18.562515258789062,18.62952423095703,18.48497200012207,0.001659187613739134,0.01824921145880495,0.024053927741662717,0.023,9749.896
2876,5575007845317435648,95.80294963456063,-37.69113455017195,12.023286819458008,11.846827507019043,12.384984970092773,0.00040829982160495344,0.0016582988494310827,0.00047080679841531123,0.027,61801.640
2877,5575898793334200448,101.17682270842316,-39.86605032671692,18.498510360717773,18.46123695373535,18.6373233795166,0.0015840885660287425,0.013239808211456545,0.026952254771858856,0.013,16069.413
2878,5585594664827857024,111.02886768512025,-40.05072674421379,17.867046356201172,18.254514694213867,17.29871368408203,0.000931525411231319,0.016975756413694313,0.007268896500448843,0.013,5164.164
2879,5595029398010091136,116.90020356963306,-32.49652607408664,19.8865909576416,20.043819427490234,19.706905364990234,0.003638711198760491,0.04272995862220971,0.04990166502791206,0.009,8147.043
2880,5596186397777298560,121.20093776162504,-30.81239651021819,17.97066307067871,18.247331619262695,17.559402465820312,0.0008895057727786058,0.008266661722634745,0.007481278869397367,0.014,6095.369
2881,5609251202954097408,106.67510145316963,-29.798585278752157,19.728837966918945,19.965778350830078,19.31909942626953,0.0028340751932024446,0.03538170216485249,0.03128113019124744,0.013,6280.584
2882,5609465504642862464,107.12872671652451,-28.633316988360306,18.51637840270996,18.558177947998047,18.538949966430664,0.0012958464659791685,0.01742029930553465,0.02995088860809096,0.011,11561.122
2883,5614055656455422208,114.96506127150275,-26.146349291565546,18.736225128173828,18.653932571411133,18.954078674316406,0.0013317981109993253,0.012546310568279052,0.020748212347658567,0.014,22698.649
2884,5617978855684923136,108.89469951853297,-23.70722018773904,16.512958526611328,16.480304718017578,16.593103408813477,0.000524888882120952,0.00278447411178286,0.005207253410471662,0.014,13867.558
2885,5618179379120530304,109.50829584865443,-22.783807267427072,17.997711181640625,17.91559600830078,18.0835018157959,0.0010030406571515556,0.0069769294833952385,0.02151461633102616,0.016,15922.087
2886,5620386339460627328,112.50956063853525,-20.154862368093642,19.696287155151367,19.859830856323242,19.179407119750977,0.002819532349978636,0.05715565594696145,0.06036036238673535,0.010,6109.420
2887,5626313841007721600,132.0787599663355,-35.60740741340944,18.928058624267578,18.89284324645996,19.00786590576172,0.0017530726674867933,0.015103115874891167,0.023188147784073028,0.016,14893.611
2888,5634938783878536960,138.12096425001553,-29.96113237175965,19.068788528442383,19.18129539489746,18.954437255859375,0.0015171618705720116,0.01825990634475495,0.030248444517432853,0.014,9141.132
2889,5639391810273308416,130.37950135632184,-32.93649496565008,11.822395324707031,11.900727272033691,11.670316696166992,0.00022939898772274256,0.000434823647072584,0.00036444100245622393,0.016,8974.288
2890,5640073163886813568,127.87220354506289,-32.52551583015874,17.13275909423828,17.303308486938477,16.855257034301758,0.000625468588723613,0.006392158793631758,0.006111342365844611,0.017,7362.071
2891,5666295485406677632,154.36090076653983,-21.895290998323343,15.651611328125,15.507554054260254,15.943976402282715,0.0007161657964899103,0.002417368549804219,0.003717451045005344,0.014,30269.134
2892,5667957225433304192,155.68193195641558,-21.000492509017523,15.094828605651855,15.016783714294434,15.280277252197266,0.0007783175124706767,0.0013064256629304683,0.0018828996669659217,0.014,19142.559
2893,5679849607623467264,139.90315240657353,-19.39748250584996,18.387493133544922,18.688932418823242,17.932466506958008,0.0011773607968531366,0.01424937154926284,0.01024117936830978,0.014,5807.644
2894,5685624040829463552,145.48416888847407,-15.537290800129778,15.989222526550293,15.967818260192871,16.066280364990234,0.0008049798770036648,0.002536988142260533,0.0038212791405258318,0.014,13520.726
2895,5686109578292348032,148.41758815715446,-15.815013709363646,16.103975296020508,16.045995712280273,16.266618728637695,0.000566311097260225,0.0021114489333344585,0.004537794717925231,0.014,17298.164
2896,5687953528010845696,149.6728531954111,-12.603150373961293,18.57152557373047,18.588857650756836,18.514982223510742,0.0019226522124192917,0.02222795756603969,0.022435882369257688,0.015,10641.430
2897,5688308425453657984,144.31422794425444,-15.354654963191386,20.27989387512207,20.48626136779785,19.70270538330078,0.005475536007823886,0.07563792521526988,0.08009424797960983,0.015,5727.960
2898,5688439679654664448,142.62298437437312,-15.536231251602791,18.898372650146484,19.385934829711914,18.261625289916992,0.0012660914945244717,0.024475177309921638,0.016817749770299987,0.015,4688.134
2899,5701768268849584000,129.7369863075358,-23.616439111879004,18.047693252563477,18.04191780090332,18.086647033691406,0.001113339555970863,0.018652660994580947,0.022556127090762775,0.012,12618.275
2901,5706021768230220032,131.7797612665386,-17.444038698962025,19.38725471496582,19.34223747253418,19.049055099487305,0.0021038959361830973,0.028755593223261662,0.04736232090769586,0.021,8810.489
2902,5706216209991068928,127.31592306738807,-21.044762514567886,18.2703800201416,18.338756561279297,18.025739669799805,0.001209915645400298,0.014701590216320826,0.024194275505860906,0.014,8336.812
2903,5714225980407594240,118.89159135689181,-20.00004912416504,19.982419967651367,20.08596420288086,19.920982360839844,0.003506035065491264,0.03720601588187481,0.053947745257423324,0.009,9931.160
2904,5723890442795808256,125.51410770025785,-13.23082733829402,19.313013076782227,19.431909561157227,19.242525100708008,0.002382922220637456,0.029793345692225366,0.03333470498812477,0.011,9527.962
2905,5731099012825928320,138.25866113446764,-15.436869074376341,17.752939224243164,17.67760467529297,17.959503173828125,0.0008831906622742946,0.006334148874726543,0.01663177483367669,0.013,20941.125
2906,5735321343636909184,131.92825726859803,-12.361515422889292,19.99403953552246,20.331008911132812,19.8454532623291,0.003066024383084871,0.055821985542628245,0.07484205720819412,0.012,7144.963
2907,5740410334419524864,145.0494002383452,-10.573859263742536,15.972533226013184,15.922898292541504,16.117313385009766,0.0006957129557893346,0.002548510965287747,0.003887236950061115,0.008,16904.409
2908,5744058376561655168,138.59268343674896,-7.8566020876305664,16.189613342285156,16.130512237548828,16.347959518432617,0.0006834296521135893,0.0024376917937888173,0.0033019505636334694,0.014,17139.573
2909,5746729330822709248,129.46260499078983,-13.36145561578786,19.562911987304688,19.688941955566406,19.030710220336914,0.0028899811875030663,0.05509916369926727,0.06102202887989158,0.018,6266.139
2910,5750320331505099904,130.34099547517272,-9.391938324072997,19.550949096679688,19.99630355834961,18.934804916381836,0.0026352480131672947,0.04555223254168647,0.03166594924784935,0.025,5420.009
2911,5750618956285716480,131.87485727862833,-8.958354501316505,19.951845169067383,20.03573226928711,19.845870971679688,0.0031316372305406626,0.05476205201966686,0.07841308648981896,0.008,9549.926
2912,5754664265722614144,129.18080794443588,-7.178919938671876,19.052764892578125,19.044654846191406,18.626567840576172,0.002009102874967596,0.03094757108599861,0.04271969402306446,0.015,7568.329
2913,5758555226919923456,139.17567796986086,-4.831204970570393,20.32391929626465,20.46356201171875,19.991153717041016,0.004492845734474422,0.07063922453324084,0.07670545498996735,0.014,7244.360
